"id","bu_id","salesperson_id","metric","count","logged_at","note","fields_data"
"b59d7e12-63f6-4a9f-8511-5239f47db480","e6c93224-dba7-45e9-842d-56db24d54e59","534082b6-6647-4948-b339-130eabfa3177","oferta enviada (proposal/quotation)","1","2026-04-23T10:15:27.928382+00:00","null","null"
"9d815ad7-fa63-4308-bcc7-2032913f20f6","e6c93224-dba7-45e9-842d-56db24d54e59","6ef477f2-f8b7-45f3-82a1-d8ca4a860fbe","oportunidad creada (next posicionado)","1","2026-04-23T10:19:39.216642+00:00","null","null"
"b677a07d-47bb-4830-9666-8b4b58a2a152","e6c93224-dba7-45e9-842d-56db24d54e59","6ef477f2-f8b7-45f3-82a1-d8ca4a860fbe","propuesta a analizar (need analysis)","1","2026-04-23T10:19:40.616717+00:00","null","null"
"93cb2922-bec1-40e9-a8a0-d2cb9df909b2","e6c93224-dba7-45e9-842d-56db24d54e59","c1f40ca2-38ce-4c53-9cd8-7cabaa4500a1","oportunidad creada (next posicionado)","1","2026-04-23T10:20:36.863968+00:00","null","null"
"300cac9f-624d-48a3-acc8-410047a337d0","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","oferta enviada (proposal/quotation)","1","2026-04-23T10:22:46.119768+00:00","null","null"
"eef09c8b-dd46-48ed-96be-b8a9a5ef8f1e","e6c93224-dba7-45e9-842d-56db24d54e59","6ef477f2-f8b7-45f3-82a1-d8ca4a860fbe","oferta enviada (proposal/quotation)","1","2026-04-23T10:27:36.371751+00:00","null","null"
"9d5816f9-0038-4f84-bfe2-c557f251ccd9","e6c93224-dba7-45e9-842d-56db24d54e59","c1f40ca2-38ce-4c53-9cd8-7cabaa4500a1","oportunidad creada (next posicionado)","1","2026-04-23T10:27:37.416303+00:00","null","null"
"0b675758-55f9-4c92-b028-798438187174","e6c93224-dba7-45e9-842d-56db24d54e59","9022bc64-81a1-4ffe-9aa4-a225507b31ba","contacto válido","1","2026-04-23T10:28:32.234145+00:00","null","null"
"30d52b8d-49b0-4e80-af3b-f914c04f4c43","e6c93224-dba7-45e9-842d-56db24d54e59","9022bc64-81a1-4ffe-9aa4-a225507b31ba","oportunidad creada (next posicionado)","1","2026-04-23T10:28:34.93362+00:00","null","null"
"d93f6aa8-0169-4f25-a5da-d0b17e3491e7","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","oportunidad creada (next posicionado)","1","2026-04-23T10:28:54.615196+00:00","null","null"
"dc8a0599-3965-4061-8c08-76f6f2cf5971","e6c93224-dba7-45e9-842d-56db24d54e59","92e65664-3249-401c-92c9-aa50575965fe","contacto válido","1","2026-04-23T10:33:31.717919+00:00","null","null"
"f6871b4b-e223-44b4-ba8c-6cf1803b1a1d","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","oportunidad creada (next posicionado)","1","2026-04-23T10:14:57.84112+00:00","null","null"
"85dc1bbf-32e4-404a-a897-b3fb424649d9","e6c93224-dba7-45e9-842d-56db24d54e59","6ef477f2-f8b7-45f3-82a1-d8ca4a860fbe","contacto válido","1","2026-04-23T10:19:37.641177+00:00","null","null"
"68d1aef4-3178-46b5-8dfb-c0a04a328426","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","oferta enviada (proposal/quotation)","1","2026-04-23T10:20:05.560356+00:00","null","null"
"cce45d5b-e136-4e63-b17f-78d6ab4a6d55","e6c93224-dba7-45e9-842d-56db24d54e59","c1f40ca2-38ce-4c53-9cd8-7cabaa4500a1","contacto válido","1","2026-04-23T10:20:36.143118+00:00","null","null"
"6f0bdda9-dc5f-4fbb-a2aa-8187af4bb55b","e6c93224-dba7-45e9-842d-56db24d54e59","c1f40ca2-38ce-4c53-9cd8-7cabaa4500a1","propuesta a analizar (need analysis)","1","2026-04-23T10:20:38.048637+00:00","null","null"
"789d9155-7ca6-43bb-842c-7571b5dfdb1d","e6c93224-dba7-45e9-842d-56db24d54e59","92e65664-3249-401c-92c9-aa50575965fe","contacto válido","1","2026-04-23T10:20:56.846782+00:00","null","null"
"726ea2c9-a0b4-46aa-ab89-e92e1678e826","e6c93224-dba7-45e9-842d-56db24d54e59","c1f40ca2-38ce-4c53-9cd8-7cabaa4500a1","contacto válido","1","2026-04-23T10:23:08.404113+00:00","null","null"
"6e8a5a14-4695-4f5b-8176-464535cfcdda","e6c93224-dba7-45e9-842d-56db24d54e59","c1f40ca2-38ce-4c53-9cd8-7cabaa4500a1","propuesta a analizar (need analysis)","1","2026-04-23T10:23:10.511014+00:00","null","null"
"36975383-547e-40c7-8ab1-2765dec0619a","e6c93224-dba7-45e9-842d-56db24d54e59","59bf968a-db5b-4fb8-bf3e-5c2d2b2b7ee2","contacto válido","1","2026-04-23T10:26:36.215025+00:00","null","null"
"813bcfb6-85c8-460c-bc25-808ad7067468","e6c93224-dba7-45e9-842d-56db24d54e59","c1f40ca2-38ce-4c53-9cd8-7cabaa4500a1","propuesta a analizar (need analysis)","1","2026-04-23T10:27:38.785813+00:00","null","null"
"501af7f3-bced-4e59-8404-0a7531b86b95","e6c93224-dba7-45e9-842d-56db24d54e59","9022bc64-81a1-4ffe-9aa4-a225507b31ba","propuesta a analizar (need analysis)","1","2026-04-23T10:28:38.033291+00:00","null","null"
"8449f541-9c0f-46de-88a6-c319eaa9c5d2","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","propuesta a analizar (need analysis)","1","2026-04-23T10:28:55.453167+00:00","null","null"
"976af520-a88f-406b-9d05-99f8bfb31bc1","e6c93224-dba7-45e9-842d-56db24d54e59","92e65664-3249-401c-92c9-aa50575965fe","oportunidad creada (next posicionado)","1","2026-04-23T10:33:32.130202+00:00","null","null"
"f8e9e2c3-8855-498a-9075-8efbb6c2ce37","e6c93224-dba7-45e9-842d-56db24d54e59","92e65664-3249-401c-92c9-aa50575965fe","propuesta a analizar (need analysis)","1","2026-04-23T10:33:32.90303+00:00","null","null"
"ea0e5953-ac0d-468c-855e-2d0d6cc4db38","e6c93224-dba7-45e9-842d-56db24d54e59","20e876b3-36f3-4c7d-a9b2-6640dc60aa0a","contacto válido","1","2026-04-23T10:35:33.544541+00:00","null","null"
"c8b6481a-8470-4d4c-9706-6a120afa889f","e6c93224-dba7-45e9-842d-56db24d54e59","20e876b3-36f3-4c7d-a9b2-6640dc60aa0a","oportunidad creada (next posicionado)","1","2026-04-23T10:35:34.773717+00:00","null","null"
"a086651a-10fc-4c33-bec5-cb1e8d52d851","e6c93224-dba7-45e9-842d-56db24d54e59","92e65664-3249-401c-92c9-aa50575965fe","oferta enviada (proposal/quotation)","1","2026-04-23T10:37:02.378283+00:00","null","null"
"b0d257c3-1b70-4c96-8dc2-20a1883fa1db","e6c93224-dba7-45e9-842d-56db24d54e59","6ef477f2-f8b7-45f3-82a1-d8ca4a860fbe","contacto válido","1","2026-04-23T10:38:37.532807+00:00","null","null"
"c46ebb70-3aab-4271-b408-7bc76fdee240","e6c93224-dba7-45e9-842d-56db24d54e59","6ef477f2-f8b7-45f3-82a1-d8ca4a860fbe","oportunidad creada (next posicionado)","1","2026-04-23T10:38:38.414058+00:00","null","null"
"c0853e9a-7086-4b64-a37e-d8344f250a25","e6c93224-dba7-45e9-842d-56db24d54e59","6ef477f2-f8b7-45f3-82a1-d8ca4a860fbe","propuesta a analizar (need analysis)","1","2026-04-23T10:38:39.188682+00:00","null","null"
"d0324441-e15e-4356-980d-88069733e8e8","e6c93224-dba7-45e9-842d-56db24d54e59","20e876b3-36f3-4c7d-a9b2-6640dc60aa0a","oferta enviada (proposal/quotation)","1","2026-04-23T10:40:03.292441+00:00","null","null"
"898d2931-dbb2-47a6-841c-e90d66037928","e6c93224-dba7-45e9-842d-56db24d54e59","20e876b3-36f3-4c7d-a9b2-6640dc60aa0a","oferta enviada (proposal/quotation)","1","2026-04-23T10:40:09.350915+00:00","null","null"
"f5157d78-8d68-4edb-9498-616e9b07c5d3","e6c93224-dba7-45e9-842d-56db24d54e59","20e876b3-36f3-4c7d-a9b2-6640dc60aa0a","oferta enviada (proposal/quotation)","1","2026-04-23T10:40:14.675186+00:00","null","null"
"acd1da19-1b97-4b5c-8440-a32a81692a02","e6c93224-dba7-45e9-842d-56db24d54e59","20e876b3-36f3-4c7d-a9b2-6640dc60aa0a","oferta enviada (proposal/quotation)","1","2026-04-23T10:40:19.896478+00:00","null","null"
"574975d7-a8b2-407f-bb29-ad992f11b891","e6c93224-dba7-45e9-842d-56db24d54e59","20e876b3-36f3-4c7d-a9b2-6640dc60aa0a","oferta enviada (proposal/quotation)","1","2026-04-23T10:40:25.680521+00:00","null","null"
"1971dde4-d2dc-40c9-a608-3c976cfd7c2f","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","contacto válido","1","2026-04-23T10:41:21.141815+00:00","null","null"
"001b31c2-e332-432a-8a3a-6ac58263b2d8","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","oportunidad creada (next posicionado)","1","2026-04-23T10:41:21.753825+00:00","null","null"
"30615f9b-9754-48b3-b9c8-26ab8b894579","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","propuesta a analizar (need analysis)","1","2026-04-23T10:41:22.519775+00:00","null","null"
"60338b34-3e1c-4860-a997-0121794d8d50","e6c93224-dba7-45e9-842d-56db24d54e59","92e65664-3249-401c-92c9-aa50575965fe","oferta enviada (proposal/quotation)","1","2026-04-23T10:41:35.066702+00:00","null","null"
"26768168-f6e9-4ee9-8ec1-b2538f8e24be","e6c93224-dba7-45e9-842d-56db24d54e59","92e65664-3249-401c-92c9-aa50575965fe","oferta enviada (proposal/quotation)","1","2026-04-23T10:41:36.365641+00:00","null","null"
"02d8929c-1e7a-4ff9-bee1-47afedbb618e","e6c93224-dba7-45e9-842d-56db24d54e59","92e65664-3249-401c-92c9-aa50575965fe","oferta enviada (proposal/quotation)","1","2026-04-23T10:41:37.807657+00:00","null","null"
"607eca90-7ef0-4c8b-9fd3-979e1709d96c","e6c93224-dba7-45e9-842d-56db24d54e59","504c5ab3-b382-4862-a4a6-416e18f4be37","contacto válido","1","2026-04-23T10:42:56.546554+00:00","null","null"
"7ef1fbff-1f32-4230-bbb5-4b00a6430673","e6c93224-dba7-45e9-842d-56db24d54e59","504c5ab3-b382-4862-a4a6-416e18f4be37","oportunidad creada (next posicionado)","1","2026-04-23T10:42:57.377958+00:00","null","null"
"0c2660a4-282c-41be-9c35-7b4914548f8a","e6c93224-dba7-45e9-842d-56db24d54e59","504c5ab3-b382-4862-a4a6-416e18f4be37","propuesta a analizar (need analysis)","1","2026-04-23T10:42:59.181227+00:00","null","null"
"1cc5e212-929d-468d-9d89-42b28ff48f6d","e6c93224-dba7-45e9-842d-56db24d54e59","504c5ab3-b382-4862-a4a6-416e18f4be37","contacto válido","1","2026-04-23T10:43:04.567397+00:00","null","null"
"f46840df-858d-4978-991d-8f57cd9d57ac","e6c93224-dba7-45e9-842d-56db24d54e59","504c5ab3-b382-4862-a4a6-416e18f4be37","oportunidad creada (next posicionado)","1","2026-04-23T10:43:05.164649+00:00","null","null"
"55254aa1-2652-44ed-b3c4-0c051b94c9df","e6c93224-dba7-45e9-842d-56db24d54e59","504c5ab3-b382-4862-a4a6-416e18f4be37","propuesta a analizar (need analysis)","1","2026-04-23T10:43:05.976302+00:00","null","null"
"695327e2-9310-478e-bc5f-4ed4078aead0","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","oferta enviada (proposal/quotation)","1","2026-04-23T10:43:09.856381+00:00","null","null"
"193a9cc6-b59a-4314-b33c-69d977294d4e","e6c93224-dba7-45e9-842d-56db24d54e59","504c5ab3-b382-4862-a4a6-416e18f4be37","contacto válido","1","2026-04-23T10:43:16.776675+00:00","null","null"
"4e5ee155-4f32-4580-8ab3-3c1b0da4d55d","e6c93224-dba7-45e9-842d-56db24d54e59","504c5ab3-b382-4862-a4a6-416e18f4be37","oportunidad creada (next posicionado)","1","2026-04-23T10:43:17.567703+00:00","null","null"
"a8e3d522-4cb2-409c-b0dd-c6fede1f0313","e6c93224-dba7-45e9-842d-56db24d54e59","504c5ab3-b382-4862-a4a6-416e18f4be37","propuesta a analizar (need analysis)","1","2026-04-23T10:43:18.362151+00:00","null","null"
"5dc3ca57-6770-4df9-abdb-550e10217b4d","e6c93224-dba7-45e9-842d-56db24d54e59","6ef477f2-f8b7-45f3-82a1-d8ca4a860fbe","oferta enviada (proposal/quotation)","1","2026-04-23T10:43:53.602021+00:00","null","null"
"59f6fe95-47e1-4da6-869e-39aa51ed12dc","e6c93224-dba7-45e9-842d-56db24d54e59","534082b6-6647-4948-b339-130eabfa3177","oportunidad creada (next posicionado)","1","2026-04-23T10:43:55.624169+00:00","null","null"
"275276b0-d071-4cd7-8e89-2d2f208963b5","e6c93224-dba7-45e9-842d-56db24d54e59","534082b6-6647-4948-b339-130eabfa3177","propuesta a analizar (need analysis)","1","2026-04-23T10:43:57.962101+00:00","null","null"
"fe11e2ee-e953-47d5-b23a-bff0fccc14ac","e6c93224-dba7-45e9-842d-56db24d54e59","9022bc64-81a1-4ffe-9aa4-a225507b31ba","oferta enviada (proposal/quotation)","1","2026-04-23T10:45:56.442334+00:00","null","null"
"6bf11204-004c-440c-9973-5743f685b551","e6c93224-dba7-45e9-842d-56db24d54e59","9022bc64-81a1-4ffe-9aa4-a225507b31ba","contacto válido","1","2026-04-23T10:46:16.860262+00:00","null","null"
"176e40a1-cd98-43c8-8830-5d79cd540583","e6c93224-dba7-45e9-842d-56db24d54e59","9022bc64-81a1-4ffe-9aa4-a225507b31ba","oportunidad creada (next posicionado)","1","2026-04-23T10:46:18.183876+00:00","null","null"
"ab0027bb-59db-486e-9fe7-4a1ed83f7e99","e6c93224-dba7-45e9-842d-56db24d54e59","9022bc64-81a1-4ffe-9aa4-a225507b31ba","propuesta a analizar (need analysis)","1","2026-04-23T10:46:21.026026+00:00","null","null"
"b78c26a3-09c6-4f18-a844-46db1c4342fb","e6c93224-dba7-45e9-842d-56db24d54e59","59bf968a-db5b-4fb8-bf3e-5c2d2b2b7ee2","contacto válido","1","2026-04-23T10:46:54.565251+00:00","null","null"
"939556ae-7e27-4aa6-a2b4-c39e79d3416c","e6c93224-dba7-45e9-842d-56db24d54e59","59bf968a-db5b-4fb8-bf3e-5c2d2b2b7ee2","oportunidad creada (next posicionado)","1","2026-04-23T10:46:57.097417+00:00","null","null"
"6cbbcd11-d031-407f-9d48-09ca44e28cb9","e6c93224-dba7-45e9-842d-56db24d54e59","59bf968a-db5b-4fb8-bf3e-5c2d2b2b7ee2","propuesta a analizar (need analysis)","1","2026-04-23T10:47:01.696136+00:00","null","null"
"cd46ff5f-82cb-4e32-9c20-d24cc8e6a307","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","contacto válido","1","2026-04-23T10:49:51.061429+00:00","null","null"
"b1f1c1d4-2c8e-49f7-bb1e-da5c14665398","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","oportunidad creada (next posicionado)","1","2026-04-23T10:49:51.50577+00:00","null","null"
"2ce185ad-16a9-4c7d-b2d0-d4c80c8abb79","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","propuesta a analizar (need analysis)","1","2026-04-23T10:49:52.089275+00:00","null","null"
"91ac4cbf-b191-4c65-abd7-db6596169e55","e6c93224-dba7-45e9-842d-56db24d54e59","504c5ab3-b382-4862-a4a6-416e18f4be37","contacto válido","1","2026-04-23T10:51:43.96005+00:00","null","null"
"d8c24f8d-fca3-4173-838c-7f8d700a7861","e6c93224-dba7-45e9-842d-56db24d54e59","504c5ab3-b382-4862-a4a6-416e18f4be37","oportunidad creada (next posicionado)","1","2026-04-23T10:51:44.626746+00:00","null","null"
"b42a5bd7-77f8-46c7-add0-b4132f75b111","e6c93224-dba7-45e9-842d-56db24d54e59","504c5ab3-b382-4862-a4a6-416e18f4be37","propuesta a analizar (need analysis)","1","2026-04-23T10:51:45.679717+00:00","null","null"
"5191197e-5296-4ead-a6c4-1ae91f1e3358","e6c93224-dba7-45e9-842d-56db24d54e59","20e876b3-36f3-4c7d-a9b2-6640dc60aa0a","contacto válido","1","2026-04-23T10:52:41.464352+00:00","null","null"
"1f6d229a-526d-471d-bc35-b600a53c2b12","e6c93224-dba7-45e9-842d-56db24d54e59","92e65664-3249-401c-92c9-aa50575965fe","contacto válido","1","2026-04-23T10:54:50.983444+00:00","null","null"
"5e682a04-c836-48da-8dc3-2db570f0611f","e6c93224-dba7-45e9-842d-56db24d54e59","92e65664-3249-401c-92c9-aa50575965fe","oportunidad creada (next posicionado)","1","2026-04-23T10:54:51.54654+00:00","null","null"
"c4b8f6ea-f911-4fbb-941c-2d9fe01fe85a","e6c93224-dba7-45e9-842d-56db24d54e59","92e65664-3249-401c-92c9-aa50575965fe","propuesta a analizar (need analysis)","1","2026-04-23T10:54:52.09581+00:00","null","null"
"aa385224-0ae8-4966-b61f-27f273607fe4","e6c93224-dba7-45e9-842d-56db24d54e59","c1f40ca2-38ce-4c53-9cd8-7cabaa4500a1","contacto válido","1","2026-04-23T10:55:16.608769+00:00","null","null"
"0eee77e1-9ff7-4603-b8b2-6d052a68c1d4","e6c93224-dba7-45e9-842d-56db24d54e59","c1f40ca2-38ce-4c53-9cd8-7cabaa4500a1","contacto válido","1","2026-04-23T10:55:17.333774+00:00","null","null"
"fab848e4-64f1-498d-abba-160312237afe","e6c93224-dba7-45e9-842d-56db24d54e59","c1f40ca2-38ce-4c53-9cd8-7cabaa4500a1","contacto válido","1","2026-04-23T10:55:18.188363+00:00","null","null"
"a2152c03-3ed5-49f3-9d61-6ca355e4cd59","e6c93224-dba7-45e9-842d-56db24d54e59","c1f40ca2-38ce-4c53-9cd8-7cabaa4500a1","contacto válido","1","2026-04-23T10:55:18.925931+00:00","null","null"
"25030a74-fb77-4927-8fd0-c308eace7e29","e6c93224-dba7-45e9-842d-56db24d54e59","c1f40ca2-38ce-4c53-9cd8-7cabaa4500a1","contacto válido","1","2026-04-23T10:55:19.592731+00:00","null","null"
"7897f052-570a-4de9-ad1d-2f17e07759df","e6c93224-dba7-45e9-842d-56db24d54e59","c1f40ca2-38ce-4c53-9cd8-7cabaa4500a1","contacto válido","1","2026-04-23T10:55:20.620852+00:00","null","null"
"3ff11214-efe5-4f4b-b1c1-df59c09ad44e","e6c93224-dba7-45e9-842d-56db24d54e59","9022bc64-81a1-4ffe-9aa4-a225507b31ba","contacto válido","1","2026-04-23T11:02:05.032885+00:00","null","null"
"18755541-d65b-4b39-bcfc-4d72f65ae3df","e6c93224-dba7-45e9-842d-56db24d54e59","59bf968a-db5b-4fb8-bf3e-5c2d2b2b7ee2","propuesta a analizar (need analysis)","1","2026-04-23T10:55:59.694171+00:00","null","null"
"2762b6b9-c407-4f85-aace-37ac46219bd3","e6c93224-dba7-45e9-842d-56db24d54e59","504c5ab3-b382-4862-a4a6-416e18f4be37","oportunidad creada (next posicionado)","1","2026-04-23T11:02:15.585332+00:00","null","null"
"3a8647f4-0044-4702-ab3f-c8a9e91bd633","e6c93224-dba7-45e9-842d-56db24d54e59","59bf968a-db5b-4fb8-bf3e-5c2d2b2b7ee2","contacto válido","1","2026-04-23T10:57:22.790946+00:00","null","null"
"42852f8e-a603-4567-a8a5-174f7a518e3a","e6c93224-dba7-45e9-842d-56db24d54e59","9022bc64-81a1-4ffe-9aa4-a225507b31ba","oportunidad creada (next posicionado)","1","2026-04-23T11:02:13.863545+00:00","null","null"
"449afe8a-ac63-4ec7-8bff-2870e20315e8","e6c93224-dba7-45e9-842d-56db24d54e59","504c5ab3-b382-4862-a4a6-416e18f4be37","contacto válido","1","2026-04-23T11:02:14.792645+00:00","null","null"
"b44048d2-e400-4820-a728-437eea560f2b","e6c93224-dba7-45e9-842d-56db24d54e59","504c5ab3-b382-4862-a4a6-416e18f4be37","propuesta a analizar (need analysis)","1","2026-04-23T11:02:17.835737+00:00","null","null"
"23ec7508-07f8-447e-b321-41aed315f943","e6c93224-dba7-45e9-842d-56db24d54e59","9022bc64-81a1-4ffe-9aa4-a225507b31ba","propuesta a analizar (need analysis)","1","2026-04-23T11:02:17.477794+00:00","null","null"
"af8c5ab4-cf2c-49d1-ad1d-0fffa55847c9","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","contacto válido","1","2026-04-23T11:04:08.62288+00:00","null","null"
"81ee2652-02a2-4e90-a8a8-5844bf754cb1","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","oportunidad creada (next posicionado)","1","2026-04-23T11:04:08.977187+00:00","null","null"
"9aba6089-3a83-4bee-bd0d-45b1bc5c768b","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","propuesta a analizar (need analysis)","1","2026-04-23T11:04:09.656737+00:00","null","null"
"566b7f01-192b-43f9-8007-6c3b3f1170d6","e6c93224-dba7-45e9-842d-56db24d54e59","20e876b3-36f3-4c7d-a9b2-6640dc60aa0a","contacto válido","1","2026-04-23T11:09:22.260572+00:00","null","null"
"77a78781-b50c-43a7-9beb-613717ac4bfd","e6c93224-dba7-45e9-842d-56db24d54e59","534082b6-6647-4948-b339-130eabfa3177","contacto válido","1","2026-04-23T11:11:25.144482+00:00","null","null"
"3d59f1c9-854f-42c7-9f3a-0a6808a764de","e6c93224-dba7-45e9-842d-56db24d54e59","534082b6-6647-4948-b339-130eabfa3177","oportunidad creada (next posicionado)","1","2026-04-23T11:11:26.126507+00:00","null","null"
"0ae3355a-bde5-48d0-ad2b-8a0c3ef1a16b","e6c93224-dba7-45e9-842d-56db24d54e59","534082b6-6647-4948-b339-130eabfa3177","propuesta a analizar (need analysis)","1","2026-04-23T11:11:27.175766+00:00","null","null"
"7f15ce6a-dc60-4555-978d-b71a2de5f7d3","e6c93224-dba7-45e9-842d-56db24d54e59","534082b6-6647-4948-b339-130eabfa3177","oferta enviada (proposal/quotation)","1","2026-04-23T11:11:28.341253+00:00","null","null"
"7f522c0b-6d84-40ae-9ed5-ba968240fa9a","e6c93224-dba7-45e9-842d-56db24d54e59","534082b6-6647-4948-b339-130eabfa3177","oferta enviada (proposal/quotation)","1","2026-04-23T11:11:29.151982+00:00","null","null"
"806528f1-90d5-42b7-9f19-1d2128d01566","e6c93224-dba7-45e9-842d-56db24d54e59","92e65664-3249-401c-92c9-aa50575965fe","contacto válido","1","2026-04-23T11:13:15.572437+00:00","null","null"
"6c6cf410-5a43-4eca-873c-7a8d405d468b","e6c93224-dba7-45e9-842d-56db24d54e59","92e65664-3249-401c-92c9-aa50575965fe","oportunidad creada (next posicionado)","1","2026-04-23T11:13:16.079568+00:00","null","null"
"2246fbb3-9d7c-429c-94c4-858f57cfef7b","e6c93224-dba7-45e9-842d-56db24d54e59","92e65664-3249-401c-92c9-aa50575965fe","propuesta a analizar (need analysis)","1","2026-04-23T11:13:17.022557+00:00","null","null"
"6c6634bf-fe86-4737-83a6-0b71bdd6f5b3","e6c93224-dba7-45e9-842d-56db24d54e59","c1f40ca2-38ce-4c53-9cd8-7cabaa4500a1","contacto válido","1","2026-04-23T11:13:59.64289+00:00","null","null"
"b514a9d7-4828-4544-91b4-72f23df56374","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","oferta enviada (proposal/quotation)","1","2026-04-23T11:15:40.0906+00:00","null","null"
"ffd4ba3b-3c35-4237-8235-b0f310629516","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","oferta enviada (proposal/quotation)","1","2026-04-23T11:15:40.79715+00:00","null","null"
"aab5487d-7114-49b6-9620-661ddc08ec6f","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","oferta enviada (proposal/quotation)","1","2026-04-23T11:15:41.326689+00:00","null","null"
"f4e40ea0-d406-4432-ae46-68baa40a3708","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","oferta enviada (proposal/quotation)","1","2026-04-23T11:15:41.935217+00:00","null","null"
"1624fe91-fe7e-41c7-b488-e4d6dd3102ec","e6c93224-dba7-45e9-842d-56db24d54e59","1f9efa12-c350-4bdd-b2a1-3d07e515dfd9","oferta enviada (proposal/quotation)","1","2026-04-23T11:15:42.643709+00:00","null","null"
"70131442-f9eb-4433-8949-100b49ba82c1","e6c93224-dba7-45e9-842d-56db24d54e59","c1f40ca2-38ce-4c53-9cd8-7cabaa4500a1","contacto válido","1","2026-04-23T11:16:14.466135+00:00","null","null"
"afadbbf8-153c-40fa-bc14-bd47ebd65aa4","e6c93224-dba7-45e9-842d-56db24d54e59","59bf968a-db5b-4fb8-bf3e-5c2d2b2b7ee2","contacto válido","1","2026-04-23T11:18:11.47138+00:00","null","null"
"5cbfc786-0219-428b-991b-0569630063e4","e6c93224-dba7-45e9-842d-56db24d54e59","59bf968a-db5b-4fb8-bf3e-5c2d2b2b7ee2","oportunidad creada (next posicionado)","1","2026-04-23T11:18:12.189321+00:00","null","null"
"d3c2816e-6769-414c-9ad4-26d7a13c197e","e6c93224-dba7-45e9-842d-56db24d54e59","59bf968a-db5b-4fb8-bf3e-5c2d2b2b7ee2","propuesta a analizar (need analysis)","1","2026-04-23T11:18:13.740169+00:00","null","null"
"58b248ee-5072-4ad5-8a2e-400425d744d4","e6c93224-dba7-45e9-842d-56db24d54e59","504c5ab3-b382-4862-a4a6-416e18f4be37","contacto válido","1","2026-04-23T11:25:23.99538+00:00","null","null"
"cc565c96-c47a-4891-99d4-c7eed43ef491","e6c93224-dba7-45e9-842d-56db24d54e59","20e876b3-36f3-4c7d-a9b2-6640dc60aa0a","contacto válido","1","2026-04-23T11:25:27.383186+00:00","null","null"
"cb0eeed1-a7f7-459c-b2f2-e043de847382","e6c93224-dba7-45e9-842d-56db24d54e59","20e876b3-36f3-4c7d-a9b2-6640dc60aa0a","oportunidad creada (next posicionado)","1","2026-04-23T11:25:27.796724+00:00","null","null"
"ed14553d-2562-4310-a325-07ab146b2636","e6c93224-dba7-45e9-842d-56db24d54e59","20e876b3-36f3-4c7d-a9b2-6640dc60aa0a","propuesta a analizar (need analysis)","1","2026-04-23T11:25:28.40972+00:00","null","null"
"6932bc2f-8a50-47d4-9cc6-9cd819dd8324","e6c93224-dba7-45e9-842d-56db24d54e59","20e876b3-36f3-4c7d-a9b2-6640dc60aa0a","oferta enviada (proposal/quotation)","1","2026-04-23T11:27:18.460272+00:00","null","null"
"1dc174a8-0949-41c7-a9d9-fdcd81f8ce16","e6c93224-dba7-45e9-842d-56db24d54e59","9022bc64-81a1-4ffe-9aa4-a225507b31ba","contacto válido","1","2026-04-23T11:27:44.320033+00:00","null","null"
"4a347312-fc5e-4cf8-babc-e631db854a35","e6c93224-dba7-45e9-842d-56db24d54e59","9022bc64-81a1-4ffe-9aa4-a225507b31ba","oportunidad creada (next posicionado)","1","2026-04-23T11:27:46.584456+00:00","null","null"
